date_key,store_id,sku_id,requested_units,fulfilled_units,cancelled_units,selling_price,revenue,opening_stock,inbound_stock,sku_name,category,root_cause,lost_sales_value
20260424,16,124,197,149,48,61.37,9144.13,149,0,FRUI_SEAS_04,Fruits & Vegetables,Unforecasted Demand Spike,2945.76
20260424,21,242,98,87,11,531.47,46237.89,87,0,BABY_BABY_02,Baby Care,Unforecasted Demand Spike,5846.17
20260424,34,133,59,53,6,89.15,4724.95,53,0,FRUI_DAIL_13,Fruits & Vegetables,Unforecasted Demand Spike,534.9
20260425,2,92,101,98,3,52.51,5145.98,98,0,PACK_PAST_02,Packaged Foods,Unforecasted Demand Spike,157.53
20260425,2,141,248,230,18,19.49,4482.7,230,0,FRUI_FRES_21,Fruits & Vegetables,Unforecasted Demand Spike,350.82
20260425,9,72,174,140,34,171.81,24053.4,140,0,SNAC_BISC_12,Snacks,Unforecasted Demand Spike,5841.54
20260425,14,45,109,0,109,107.96,0.0,0,0,BEVE_WATE_15,Beverages,Delayed / Missing Inbound Replenishment,11767.64
20260425,22,300,16,12,4,282.52,3390.24,12,0,PET _CAT _30,Pet Care,Forecast Underestimation & Buffer Shortage,1130.08
20260425,26,133,93,58,35,89.15,5170.7,58,0,FRUI_DAIL_13,Fruits & Vegetables,Unforecasted Demand Spike,3120.25
20260425,26,196,7,5,2,94.9,474.5,5,0,PERS_SOAP_16,Personal Care,Forecast Underestimation & Buffer Shortage,189.8
20260425,29,64,101,93,8,46.19,4295.67,93,0,SNAC_CHOC_04,Snacks,Unforecasted Demand Spike,369.52
20260425,34,191,45,43,2,184.94,7952.42,43,0,PERS_SOAP_11,Personal Care,Unforecasted Demand Spike,369.88
20260425,35,111,86,68,18,148.4,10091.2,68,0,PACK_NOOD_21,Packaged Foods,Unforecasted Demand Spike,2671.2
20260426,2,92,39,0,39,52.51,0.0,0,0,PACK_PAST_02,Packaged Foods,Delayed / Missing Inbound Replenishment,2047.89
20260426,2,140,68,47,21,54.59,2565.73,47,0,FRUI_CUT _20,Fruits & Vegetables,Unforecasted Demand Spike,1146.39
20260426,3,227,6,3,3,254.28,762.84,3,0,HOUS_DISH_17,Household,Delayed / Missing Inbound Replenishment,762.84
20260426,4,79,72,55,17,110.76,6091.8,55,0,SNAC_CHOC_19,Snacks,Unforecasted Demand Spike,1882.92
20260426,9,72,78,0,78,171.81,0.0,0,0,SNAC_BISC_12,Snacks,Delayed / Missing Inbound Replenishment,13401.18
20260426,9,275,12,9,3,359.71,3237.39,10,0,PET _DOG _05,Pet Care,Forecast Underestimation & Buffer Shortage,1079.13
20260426,10,147,128,29,99,20.9,606.1,29,0,FRUI_EXOT_27,Fruits & Vegetables,Unforecasted Demand Spike,2069.1
20260426,11,130,290,213,77,46.18,9836.34,213,0,FRUI_CUT _10,Fruits & Vegetables,Unforecasted Demand Spike,3555.86
20260426,12,103,30,29,1,129.06,3742.74,29,0,PACK_SAUC_13,Packaged Foods,Forecast Underestimation & Buffer Shortage,129.06
20260426,16,3,276,206,70,70.68,14560.08,206,0,DAIR_BUTT_03,Dairy,Unforecasted Demand Spike,4947.6
20260426,18,98,19,5,14,222.22,1111.1,5,0,PACK_SAUC_08,Packaged Foods,Forecast Underestimation & Buffer Shortage,3111.08
20260426,19,116,50,38,12,86.96,3304.48,38,0,PACK_NOOD_26,Packaged Foods,Unforecasted Demand Spike,1043.52
20260426,19,180,148,129,19,325.93,42044.97,129,0,STAP_SPIC_30,Staples,Unforecasted Demand Spike,6192.67
20260426,21,175,65,63,2,353.33,22259.79,63,0,STAP_SPIC_25,Staples,Unforecasted Demand Spike,706.66
20260426,22,130,289,288,1,46.18,13299.84,288,0,FRUI_CUT _10,Fruits & Vegetables,Unforecasted Demand Spike,46.18
20260426,22,253,49,47,2,319.63,15022.61,47,0,BABY_DIAP_13,Baby Care,Unforecasted Demand Spike,639.26
20260426,23,243,26,25,1,536.66,13416.5,25,0,BABY_BABY_03,Baby Care,Forecast Underestimation & Buffer Shortage,536.66
20260426,26,225,11,8,3,127.69,1021.52,8,0,HOUS_REPE_15,Household,Forecast Underestimation & Buffer Shortage,383.07
20260426,27,129,107,89,18,73.51,6542.39,89,0,FRUI_SEAS_09,Fruits & Vegetables,Unforecasted Demand Spike,1323.18
20260426,29,147,142,137,5,20.9,2863.3,137,0,FRUI_EXOT_27,Fruits & Vegetables,Unforecasted Demand Spike,104.5
20260426,29,226,20,15,5,300.71,4510.65,15,0,HOUS_DETE_16,Household,Forecast Underestimation & Buffer Shortage,1503.55
20260426,31,152,122,101,21,231.22,23353.22,101,0,STAP_RICE_02,Staples,Unforecasted Demand Spike,4855.62
20260426,35,147,117,109,8,20.9,2278.1,109,0,FRUI_EXOT_27,Fruits & Vegetables,Unforecasted Demand Spike,167.2
20260426,39,122,122,88,34,111.96,9852.48,88,0,FRUI_EXOT_02,Fruits & Vegetables,Unforecasted Demand Spike,3806.64
20260426,40,242,45,43,2,531.47,22853.21,43,0,BABY_BABY_02,Baby Care,Unforecasted Demand Spike,1062.94
20260427,3,132,135,70,65,94.19,6593.3,70,0,FRUI_EXOT_12,Fruits & Vegetables,Unforecasted Demand Spike,6122.35
20260427,9,275,10,0,10,359.71,0.0,0,0,PET _DOG _05,Pet Care,Delayed / Missing Inbound Replenishment,3597.1
20260427,12,140,43,42,1,54.59,2292.78,42,0,FRUI_CUT _20,Fruits & Vegetables,Unforecasted Demand Spike,54.59
20260427,14,146,59,44,15,35.06,1542.64,44,0,FRUI_FRES_26,Fruits & Vegetables,Unforecasted Demand Spike,525.9
20260427,14,195,10,6,4,227.65,1365.9,6,0,PERS_SANI_15,Personal Care,Forecast Underestimation & Buffer Shortage,910.6
20260427,16,146,58,52,6,35.06,1823.12,52,0,FRUI_FRES_26,Fruits & Vegetables,Unforecasted Demand Spike,210.36
20260427,17,132,124,95,29,94.19,8948.05,95,0,FRUI_EXOT_12,Fruits & Vegetables,Unforecasted Demand Spike,2731.51
20260427,19,78,60,58,2,133.29,7730.82,58,0,SNAC_NAMK_18,Snacks,Unforecasted Demand Spike,266.58
20260427,19,180,29,0,29,325.93,0.0,0,0,STAP_SPIC_30,Staples,Delayed / Missing Inbound Replenishment,9451.97
20260427,22,135,87,86,1,112.02,9633.72,86,0,FRUI_CUT _15,Fruits & Vegetables,Unforecasted Demand Spike,112.02
20260427,22,253,34,0,34,319.63,0.0,0,0,BABY_DIAP_13,Baby Care,Delayed / Missing Inbound Replenishment,10867.42
20260427,39,134,60,59,1,37.66,2221.94,59,0,FRUI_SEAS_14,Fruits & Vegetables,Unforecasted Demand Spike,37.66
20260427,39,147,79,77,2,20.9,1609.3,77,0,FRUI_EXOT_27,Fruits & Vegetables,Unforecasted Demand Spike,41.8
20260427,40,130,74,73,1,46.18,3371.14,73,0,FRUI_CUT _10,Fruits & Vegetables,Unforecasted Demand Spike,46.18
20260428,2,122,75,64,11,111.96,7165.44,64,0,FRUI_EXOT_02,Fruits & Vegetables,Unforecasted Demand Spike,1231.56
20260428,7,172,70,67,3,441.39,29573.13,67,0,STAP_RICE_22,Staples,Unforecasted Demand Spike,1324.17
20260428,9,60,32,10,22,146.5,1465.0,10,0,BEVE_WATE_30,Beverages,Forecast Underestimation & Buffer Shortage,3223.0
20260428,10,132,118,75,43,94.19,7064.25,75,0,FRUI_EXOT_12,Fruits & Vegetables,Unforecasted Demand Spike,4050.17
20260428,12,132,125,100,25,94.19,9419.0,100,0,FRUI_EXOT_12,Fruits & Vegetables,Unforecasted Demand Spike,2354.75
20260428,14,253,24,18,6,319.63,5753.34,20,0,BABY_DIAP_13,Baby Care,Forecast Underestimation & Buffer Shortage,1917.78
20260428,16,127,65,53,12,116.97,6199.41,53,0,FRUI_EXOT_07,Fruits & Vegetables,Unforecasted Demand Spike,1403.64
20260428,16,139,85,20,65,82.55,1651.0,20,0,FRUI_SEAS_19,Fruits & Vegetables,Unforecasted Demand Spike,5365.75
20260428,17,132,112,0,112,94.19,0.0,0,0,FRUI_EXOT_12,Fruits & Vegetables,Delayed / Missing Inbound Replenishment,10549.28
20260428,17,249,17,12,5,500.22,6002.64,12,0,BABY_DIAP_09,Baby Care,Forecast Underestimation & Buffer Shortage,2501.1
20260428,21,132,133,128,5,94.19,12056.32,128,0,FRUI_EXOT_12,Fruits & Vegetables,Unforecasted Demand Spike,470.95
20260428,22,134,61,59,2,37.66,2221.94,59,0,FRUI_SEAS_14,Fruits & Vegetables,Unforecasted Demand Spike,75.32
20260428,23,65,60,59,1,134.26,7921.34,59,0,SNAC_NUTS_05,Snacks,Unforecasted Demand Spike,134.26
20260428,26,143,92,27,65,48.33,1304.91,27,0,FRUI_DAIL_23,Fruits & Vegetables,Unforecasted Demand Spike,3141.45
20260428,29,24,78,47,31,103.72,4874.84,47,0,DAIR_CHEE_24,Dairy,Unforecasted Demand Spike,3215.32
20260428,39,50,34,25,9,119.26,2981.5,25,0,BEVE_WATE_20,Beverages,Forecast Underestimation & Buffer Shortage,1073.34
20260428,40,173,16,15,1,69.06,1035.9,15,0,STAP_DALS_23,Staples,Forecast Underestimation & Buffer Shortage,69.06
20260429,7,134,56,54,2,37.66,2033.64,54,0,FRUI_SEAS_14,Fruits & Vegetables,Unforecasted Demand Spike,75.32
20260429,14,188,11,9,2,169.27,1523.43,9,0,PERS_ORAL_08,Personal Care,Forecast Underestimation & Buffer Shortage,338.54
20260429,19,126,228,158,70,64.66,10216.28,158,0,FRUI_FRES_06,Fruits & Vegetables,Unforecasted Demand Spike,4526.2
20260429,21,132,126,0,126,94.19,0.0,0,0,FRUI_EXOT_12,Fruits & Vegetables,Delayed / Missing Inbound Replenishment,11867.94
20260429,22,171,20,5,15,329.23,1646.15,5,0,STAP_ATTA_21,Staples,Forecast Underestimation & Buffer Shortage,4938.45
20260429,27,132,97,39,58,94.19,3673.41,39,0,FRUI_EXOT_12,Fruits & Vegetables,Unforecasted Demand Spike,5463.02
20260430,25,243,69,58,11,536.66,31126.28,58,0,BABY_BABY_03,Baby Care,Unforecasted Demand Spike,5903.26
20260501,2,139,108,53,55,82.55,4375.15,53,0,FRUI_SEAS_19,Fruits & Vegetables,Unforecasted Demand Spike,4540.25
20260501,14,132,167,148,19,94.19,13940.12,148,0,FRUI_EXOT_12,Fruits & Vegetables,Unforecasted Demand Spike,1789.61
20260501,15,145,180,171,9,66.24,11327.04,171,0,FRUI_CUT _25,Fruits & Vegetables,Unforecasted Demand Spike,596.16
20260501,16,279,14,10,4,241.89,2418.9,10,0,PET _DOG _09,Pet Care,Forecast Underestimation & Buffer Shortage,967.56
20260501,21,147,74,49,25,20.9,1024.1,49,0,FRUI_EXOT_27,Fruits & Vegetables,Unforecasted Demand Spike,522.5
20260501,22,113,99,81,18,200.74,16259.94,81,0,PACK_SAUC_23,Packaged Foods,Unforecasted Demand Spike,3613.32
20260501,23,140,56,50,6,54.59,2729.5,50,0,FRUI_CUT _20,Fruits & Vegetables,Unforecasted Demand Spike,327.54
20260501,23,144,108,83,25,40.24,3339.92,83,0,FRUI_SEAS_24,Fruits & Vegetables,Unforecasted Demand Spike,1006.0
20260501,24,264,49,44,5,127.0,5588.0,44,0,BABY_BABY_24,Baby Care,Unforecasted Demand Spike,635.0
20260502,7,132,419,229,190,94.19,21569.51,229,0,FRUI_EXOT_12,Fruits & Vegetables,Unforecasted Demand Spike,17896.1
20260502,11,139,107,92,15,82.55,7594.6,92,0,FRUI_SEAS_19,Fruits & Vegetables,Unforecasted Demand Spike,1238.25
20260502,14,134,92,59,33,37.66,2221.94,59,0,FRUI_SEAS_14,Fruits & Vegetables,Unforecasted Demand Spike,1242.78
20260502,16,132,215,172,43,94.19,16200.68,172,0,FRUI_EXOT_12,Fruits & Vegetables,Unforecasted Demand Spike,4050.17
20260502,16,142,105,60,45,64.0,3840.0,60,0,FRUI_EXOT_22,Fruits & Vegetables,Unforecasted Demand Spike,2880.0
20260502,17,134,88,63,25,37.66,2372.58,63,0,FRUI_SEAS_14,Fruits & Vegetables,Unforecasted Demand Spike,941.5
20260502,17,144,101,96,5,40.24,3863.04,96,0,FRUI_SEAS_24,Fruits & Vegetables,Unforecasted Demand Spike,201.2
20260502,19,145,101,68,33,66.24,4504.32,68,0,FRUI_CUT _25,Fruits & Vegetables,Unforecasted Demand Spike,2185.92
20260502,21,84,171,144,27,42.74,6154.56,144,0,SNAC_CHOC_24,Snacks,Unforecasted Demand Spike,1153.98
20260502,22,89,60,49,11,50.88,2493.12,49,0,SNAC_CHOC_29,Snacks,Unforecasted Demand Spike,559.68
20260502,22,132,229,110,119,94.19,10360.9,110,0,FRUI_EXOT_12,Fruits & Vegetables,Unforecasted Demand Spike,11208.61
20260502,22,284,8,7,1,420.04,2940.28,7,0,PET _CAT _14,Pet Care,Forecast Underestimation & Buffer Shortage,420.04
20260502,29,279,19,14,5,241.89,3386.46,14,0,PET _DOG _09,Pet Care,Forecast Underestimation & Buffer Shortage,1209.45
20260502,31,60,129,124,5,146.5,18166.0,124,0,BEVE_WATE_30,Beverages,Unforecasted Demand Spike,732.5
20260502,35,209,6,4,2,108.95,435.8,4,0,PERS_SKIN_29,Personal Care,Delayed / Missing Inbound Replenishment,217.9
20260502,39,109,59,53,6,206.34,10936.02,53,0,PACK_BREA_19,Packaged Foods,Unforecasted Demand Spike,1238.04
20260503,1,144,240,196,44,40.24,7887.04,196,0,FRUI_SEAS_24,Fruits & Vegetables,Unforecasted Demand Spike,1770.56
20260503,2,279,37,35,2,241.89,8466.15,35,0,PET _DOG _09,Pet Care,Forecast Underestimation & Buffer Shortage,483.78
20260503,5,148,68,65,3,75.56,4911.4,65,0,FRUI_DAIL_28,Fruits & Vegetables,Unforecasted Demand Spike,226.68
20260503,8,181,19,15,4,226.19,3392.85,15,0,PERS_SOAP_01,Personal Care,Forecast Underestimation & Buffer Shortage,904.76
20260503,10,125,49,37,12,50.66,1874.42,37,0,FRUI_CUT _05,Fruits & Vegetables,Unforecasted Demand Spike,607.92
20260503,16,248,31,18,13,475.65,8561.7,18,0,BABY_BABY_08,Baby Care,Forecast Underestimation & Buffer Shortage,6183.45
20260503,17,180,39,38,1,325.93,12385.34,38,0,STAP_SPIC_30,Staples,Forecast Underestimation & Buffer Shortage,325.93
20260503,17,200,8,6,2,118.26,709.56,6,0,PERS_SANI_20,Personal Care,Forecast Underestimation & Buffer Shortage,236.52
20260503,19,57,80,74,6,123.8,9161.2,74,0,BEVE_COLD_27,Beverages,Unforecasted Demand Spike,742.8
20260503,19,132,157,70,87,94.19,6593.3,70,0,FRUI_EXOT_12,Fruits & Vegetables,Unforecasted Demand Spike,8194.53
20260503,19,138,78,56,22,22.67,1269.52,56,0,FRUI_DAIL_18,Fruits & Vegetables,Unforecasted Demand Spike,498.74
20260503,19,145,78,0,78,66.24,0.0,0,0,FRUI_CUT _25,Fruits & Vegetables,Delayed / Missing Inbound Replenishment,5166.72
20260503,19,202,19,13,6,60.61,787.93,13,0,PERS_HAIR_22,Personal Care,Forecast Underestimation & Buffer Shortage,363.66
20260503,19,206,11,9,2,99.42,894.78,9,0,PERS_SOAP_26,Personal Care,Forecast Underestimation & Buffer Shortage,198.84
20260503,20,188,18,12,6,169.27,2031.24,12,0,PERS_ORAL_08,Personal Care,Forecast Underestimation & Buffer Shortage,1015.62
20260503,20,191,35,31,4,184.94,5733.14,31,0,PERS_SOAP_11,Personal Care,Forecast Underestimation & Buffer Shortage,739.76
20260503,21,79,81,70,11,110.76,7753.2,70,0,SNAC_CHOC_19,Snacks,Unforecasted Demand Spike,1218.36
20260503,21,270,21,19,2,593.12,11269.28,19,0,BABY_BABY_30,Baby Care,Forecast Underestimation & Buffer Shortage,1186.24
20260503,22,176,26,23,3,283.47,6519.81,23,0,STAP_ATTA_26,Staples,Forecast Underestimation & Buffer Shortage,850.41
20260503,23,132,182,69,113,94.19,6499.11,69,0,FRUI_EXOT_12,Fruits & Vegetables,Unforecasted Demand Spike,10643.47
20260503,25,74,55,51,4,67.1,3422.1,51,0,SNAC_CHOC_14,Snacks,Unforecasted Demand Spike,268.4
20260503,29,83,117,115,2,152.46,17532.9,115,0,SNAC_NAMK_23,Snacks,Unforecasted Demand Spike,304.92
20260503,29,237,11,7,4,239.52,1676.64,7,0,HOUS_DISH_27,Household,Forecast Underestimation & Buffer Shortage,958.08
20260503,31,129,152,109,43,73.51,8012.59,109,0,FRUI_SEAS_09,Fruits & Vegetables,Unforecasted Demand Spike,3160.93
20260503,32,25,86,56,30,185.79,10404.24,56,0,DAIR_PANE_25,Dairy,Unforecasted Demand Spike,5573.7
20260503,32,137,89,14,75,25.49,356.86,14,0,FRUI_EXOT_17,Fruits & Vegetables,Unforecasted Demand Spike,1911.75
20260503,38,289,9,7,2,479.06,3353.42,7,0,PET _PET _19,Pet Care,Forecast Underestimation & Buffer Shortage,958.12
20260503,39,88,85,78,7,137.62,10734.36,78,0,SNAC_NAMK_28,Snacks,Unforecasted Demand Spike,963.34
20260503,39,150,173,144,29,97.84,14088.96,144,0,FRUI_CUT _30,Fruits & Vegetables,Unforecasted Demand Spike,2837.36
20260503,39,195,8,7,1,227.65,1593.55,7,0,PERS_SANI_15,Personal Care,Forecast Underestimation & Buffer Shortage,227.65
20260503,39,298,28,26,2,544.35,14153.1,26,0,PET _PET _28,Pet Care,Forecast Underestimation & Buffer Shortage,1088.7
20260504,10,122,56,51,5,111.96,5709.96,51,0,FRUI_EXOT_02,Fruits & Vegetables,Unforecasted Demand Spike,559.8
20260504,31,88,40,39,1,137.62,5367.18,39,0,SNAC_NAMK_28,Snacks,Forecast Underestimation & Buffer Shortage,137.62
20260505,25,99,47,43,4,156.42,6726.06,43,0,PACK_BREA_09,Packaged Foods,Unforecasted Demand Spike,625.68
20260506,26,253,70,66,4,319.63,21095.58,66,0,BABY_DIAP_13,Baby Care,Unforecasted Demand Spike,1278.52
20260507,39,175,48,44,4,353.33,15546.52,44,0,STAP_SPIC_25,Staples,Unforecasted Demand Spike,1413.32
20260508,8,230,12,11,1,79.04,869.44,11,0,HOUS_REPE_20,Household,Forecast Underestimation & Buffer Shortage,79.04
20260508,10,5,118,99,19,94.1,9315.9,99,0,DAIR_PANE_05,Dairy,Unforecasted Demand Spike,1787.9
20260508,11,260,85,69,16,105.12,7253.28,69,0,BABY_BABY_20,Baby Care,Unforecasted Demand Spike,1681.92
20260508,16,1,316,254,62,95.23,24188.42,254,0,DAIR_MILK_01,Dairy,Unforecasted Demand Spike,5904.26
20260508,17,227,5,4,1,254.28,1017.12,4,0,HOUS_DISH_17,Household,Delayed / Missing Inbound Replenishment,254.28
20260508,23,72,66,48,18,171.81,8246.88,48,0,SNAC_BISC_12,Snacks,Unforecasted Demand Spike,3092.58
20260508,25,78,212,198,14,133.29,26391.42,198,0,SNAC_NAMK_18,Snacks,Unforecasted Demand Spike,1866.06
20260508,29,78,307,285,22,133.29,37987.65,285,0,SNAC_NAMK_18,Snacks,Unforecasted Demand Spike,2932.38
20260508,38,60,102,85,17,146.5,12452.5,85,0,BEVE_WATE_30,Beverages,Unforecasted Demand Spike,2490.5
20260509,1,283,19,16,3,548.52,8776.32,16,0,PET _DOG _13,Pet Care,Forecast Underestimation & Buffer Shortage,1645.56
20260509,7,118,138,125,13,241.31,30163.75,125,0,PACK_SAUC_28,Packaged Foods,Unforecasted Demand Spike,3137.03
20260509,9,169,82,70,12,312.03,21842.1,70,0,STAP_EDIB_19,Staples,Unforecasted Demand Spike,3744.36
20260509,11,131,140,120,20,100.09,12010.8,120,0,FRUI_FRES_11,Fruits & Vegetables,Unforecasted Demand Spike,2001.8
20260509,12,196,8,6,2,94.9,569.4,6,0,PERS_SOAP_16,Personal Care,Forecast Underestimation & Buffer Shortage,189.8
20260509,14,111,33,32,1,148.4,4748.8,32,0,PACK_NOOD_21,Packaged Foods,Forecast Underestimation & Buffer Shortage,148.4
20260509,16,244,37,30,7,106.9,3207.0,31,0,BABY_BABY_04,Baby Care,Forecast Underestimation & Buffer Shortage,748.3
20260509,22,183,33,25,8,368.48,9212.0,25,0,PERS_ORAL_03,Personal Care,Forecast Underestimation & Buffer Shortage,2947.84
20260509,25,234,36,23,13,54.85,1261.55,23,0,HOUS_DISP_24,Household,Forecast Underestimation & Buffer Shortage,713.05
20260509,26,292,18,16,2,251.82,4029.12,16,0,PET _CAT _22,Pet Care,Forecast Underestimation & Buffer Shortage,503.64
20260509,29,78,99,0,99,133.29,0.0,0,0,SNAC_NAMK_18,Snacks,Delayed / Missing Inbound Replenishment,13195.71
20260509,29,113,97,65,32,200.74,13048.1,65,0,PACK_SAUC_23,Packaged Foods,Unforecasted Demand Spike,6423.68
20260509,29,202,17,15,2,60.61,909.15,15,0,PERS_HAIR_22,Personal Care,Forecast Underestimation & Buffer Shortage,121.22
20260510,3,61,89,36,53,22.63,814.68,36,0,SNAC_CHIP_01,Snacks,Unforecasted Demand Spike,1199.39
20260510,3,166,33,8,25,248.86,1990.88,8,0,STAP_ATTA_16,Staples,Forecast Underestimation & Buffer Shortage,6221.5
20260510,4,160,42,29,13,181.06,5250.74,29,0,STAP_SPIC_10,Staples,Unforecasted Demand Spike,2353.78
20260510,5,61,246,225,21,22.63,5091.75,225,0,SNAC_CHIP_01,Snacks,Unforecasted Demand Spike,475.23
20260510,6,175,58,53,5,353.33,18726.49,53,0,STAP_SPIC_25,Staples,Unforecasted Demand Spike,1766.65
20260510,7,118,39,0,39,241.31,0.0,0,0,PACK_SAUC_28,Packaged Foods,Delayed / Missing Inbound Replenishment,9411.09
20260510,7,175,82,65,17,353.33,22966.45,65,0,STAP_SPIC_25,Staples,Unforecasted Demand Spike,6006.61
20260510,8,36,141,130,11,97.34,12654.2,130,0,BEVE_JUIC_06,Beverages,Unforecasted Demand Spike,1070.74
20260510,10,70,186,184,2,129.42,23813.28,184,0,SNAC_NUTS_10,Snacks,Unforecasted Demand Spike,258.84
20260510,10,268,24,23,1,129.29,2973.67,23,0,BABY_BABY_28,Baby Care,Forecast Underestimation & Buffer Shortage,129.29
20260510,10,293,17,15,2,478.5,7177.5,15,0,PET _PET _23,Pet Care,Forecast Underestimation & Buffer Shortage,957.0
20260510,12,106,91,84,7,210.34,17668.56,84,0,PACK_NOOD_16,Packaged Foods,Unforecasted Demand Spike,1472.38
20260510,12,283,21,19,2,548.52,10421.88,19,0,PET _DOG _13,Pet Care,Forecast Underestimation & Buffer Shortage,1097.04
20260510,13,30,71,19,52,165.95,3153.05,19,0,DAIR_PANE_30,Dairy,Unforecasted Demand Spike,8629.4
20260510,14,116,47,44,3,86.96,3826.24,44,0,PACK_NOOD_26,Packaged Foods,Unforecasted Demand Spike,260.88
20260510,16,282,7,6,1,378.42,2270.52,6,0,PET _PET _12,Pet Care,Forecast Underestimation & Buffer Shortage,378.42
20260510,18,181,50,45,5,226.19,10178.55,45,0,PERS_SOAP_01,Personal Care,Unforecasted Demand Spike,1130.95
20260510,21,4,93,91,2,63.86,5811.26,91,0,DAIR_CHEE_04,Dairy,Unforecasted Demand Spike,127.72
20260510,21,232,10,9,1,162.1,1458.9,9,0,HOUS_DISH_22,Household,Forecast Underestimation & Buffer Shortage,162.1
20260510,21,245,39,32,7,476.05,15233.6,33,0,BABY_DIAP_05,Baby Care,Forecast Underestimation & Buffer Shortage,3332.35
20260510,22,172,42,24,18,441.39,10593.36,24,0,STAP_RICE_22,Staples,Unforecasted Demand Spike,7945.02
20260510,28,198,44,31,13,51.82,1606.42,31,0,PERS_ORAL_18,Personal Care,Unforecasted Demand Spike,673.66
20260510,29,92,45,19,26,52.51,997.69,19,0,PACK_PAST_02,Packaged Foods,Unforecasted Demand Spike,1365.26
20260510,31,258,54,26,28,552.29,14359.54,26,0,BABY_BABY_18,Baby Care,Unforecasted Demand Spike,15464.12
20260510,35,29,174,67,107,229.45,15373.15,67,0,DAIR_CHEE_29,Dairy,Unforecasted Demand Spike,24551.15
20260510,37,29,41,27,14,229.45,6195.15,27,0,DAIR_CHEE_29,Dairy,Unforecasted Demand Spike,3212.3
20260510,40,109,23,8,15,206.34,1650.72,8,0,PACK_BREA_19,Packaged Foods,Forecast Underestimation & Buffer Shortage,3095.1
20260511,3,61,57,0,57,22.63,0.0,0,0,SNAC_CHIP_01,Snacks,Delayed / Missing Inbound Replenishment,1289.91
20260511,3,234,7,0,7,54.85,0.0,0,0,HOUS_DISP_24,Household,Delayed / Missing Inbound Replenishment,383.95
20260511,7,100,31,26,5,109.11,2836.86,26,0,PACK_READ_10,Packaged Foods,Forecast Underestimation & Buffer Shortage,545.55
20260511,8,36,26,0,26,97.34,0.0,0,0,BEVE_JUIC_06,Beverages,Delayed / Missing Inbound Replenishment,2530.84
20260511,12,283,4,0,4,548.52,0.0,0,0,PET _DOG _13,Pet Care,Delayed / Missing Inbound Replenishment,2194.08
20260511,16,149,47,37,10,103.98,3847.26,37,0,FRUI_SEAS_29,Fruits & Vegetables,Unforecasted Demand Spike,1039.8
20260511,17,233,32,24,8,161.93,3886.32,24,0,HOUS_CLEA_23,Household,Forecast Underestimation & Buffer Shortage,1295.44
20260511,22,45,74,30,44,107.96,3238.8,30,0,BEVE_WATE_15,Beverages,Unforecasted Demand Spike,4750.24
20260511,22,296,10,2,8,84.64,169.28,2,0,PET _CAT _26,Pet Care,Delayed / Missing Inbound Replenishment,677.12
20260511,30,217,3,2,1,275.5,551.0,2,0,HOUS_DISH_07,Household,Delayed / Missing Inbound Replenishment,275.5
20260512,3,234,7,0,7,54.85,0.0,0,0,HOUS_DISP_24,Household,Delayed / Missing Inbound Replenishment,383.95
20260512,21,217,6,5,1,275.5,1377.5,5,0,HOUS_DISH_07,Household,Forecast Underestimation & Buffer Shortage,275.5
20260512,23,261,15,12,3,419.38,5032.56,12,0,BABY_DIAP_21,Baby Care,Forecast Underestimation & Buffer Shortage,1258.14
20260512,25,217,6,0,6,275.5,0.0,0,0,HOUS_DISH_07,Household,Delayed / Missing Inbound Replenishment,1653.0
20260512,35,89,31,25,6,50.88,1272.0,25,0,SNAC_CHOC_29,Snacks,Forecast Underestimation & Buffer Shortage,305.28
20260513,21,43,160,129,31,43.03,5550.87,129,0,BEVE_TEA _13,Beverages,Unforecasted Demand Spike,1333.93
20260513,23,65,58,55,3,134.26,7384.3,55,0,SNAC_NUTS_05,Snacks,Unforecasted Demand Spike,402.78
20260515,2,27,208,172,36,103.33,17772.76,172,0,DAIR_CURD_27,Dairy,Unforecasted Demand Spike,3719.88
20260515,7,92,83,51,32,52.51,2678.01,51,0,PACK_PAST_02,Packaged Foods,Unforecasted Demand Spike,1680.32
20260515,19,53,286,204,82,36.4,7425.6,204,0,BEVE_TEA _23,Beverages,Unforecasted Demand Spike,2984.8
20260515,22,89,154,153,1,50.88,7784.64,153,0,SNAC_CHOC_29,Snacks,Unforecasted Demand Spike,50.88
20260515,22,193,8,6,2,124.41,746.46,6,0,PERS_ORAL_13,Personal Care,Forecast Underestimation & Buffer Shortage,248.82
20260515,22,239,15,11,4,128.19,1410.09,11,0,HOUS_DISP_29,Household,Forecast Underestimation & Buffer Shortage,512.76
20260515,25,32,299,236,63,101.75,24013.0,236,0,BEVE_COLD_02,Beverages,Unforecasted Demand Spike,6410.25
20260515,26,225,24,21,3,127.69,2681.49,21,0,HOUS_REPE_15,Household,Forecast Underestimation & Buffer Shortage,383.07
20260515,29,33,202,166,36,72.36,12011.76,166,0,BEVE_TEA _03,Beverages,Unforecasted Demand Spike,2604.96
20260515,29,102,108,97,11,103.03,9993.91,97,0,PACK_PAST_12,Packaged Foods,Unforecasted Demand Spike,1133.33
20260516,2,27,76,0,76,103.33,0.0,0,0,DAIR_CURD_27,Dairy,Delayed / Missing Inbound Replenishment,7853.08
20260516,3,39,181,170,11,95.49,16233.3,170,0,BEVE_ENER_09,Beverages,Unforecasted Demand Spike,1050.39
